#file_name	CUBHE	ConsistencyHE	CPB
Streptococcus_pneumoniae_TIGR4	0.943723446514341	0.501445747775009	-0.441152415690571
Streptococcus_pyogenes_M1	0.913387727884702	0.507244249568496	-0.388277449353652
Streptococcus_thermophilus_LMG18311	0.889586335422115	0.488241197642893	-0.395176972499053
Streptomyces_coelicolor_A3(2)	0.622607945106172	0.431685311106891	-0.325483149832405
Sulfolobus_acidocaldarius	0.562036048953857	0.531317133116822	-0.445782304803941
Sulfolobus_solfataricus	0.547358577829023	0.525834642916816	-0.46290621738639
Sulfolobus_tokodaii	0.537755342925307	0.497294670054942	-0.471010534218895
Symbiobacterium_thermophilum	0.544788621425964	0.483199530724674	-0.21194202228053
Synechococcus_elongatus_PCC6301	0.629815050448212	0.532073253339752	-0.522595997714228
Synechococcus_sp_WH8102	0.644090159475741	0.513817611925311	-0.375396772157621
Synechocystis_PCC6803	0.627870172299185	0.541445120958143	-0.507546402981674
Syntrophobacter_fumaroxidans	0.558470712753321	0.534893035919863	-0.365897463878565
Syntrophus_aciditrophicus	0.656491051894993	0.578052814649703	-0.388842146220564
Thermoanaerobacter_tengcongensis	0.570479261548048	0.537924256433908	-0.419597140579601
Thermoplasma_acidophilum	0.549743413716368	0.539237281039604	-0.371888223407046
Thermoplasma_volcanium	0.548311334429959	0.538251318101976	-0.38135348209258
Thermosynechococcus_elongatus_BP-1	0.581434238366519	0.53414828163399	-0.487488479750971
Thermotoga_maritima	0.543319406642692	0.52981000873176	-0.46265131321598
Thermus_thermophilus_HB27	0.491148395472672	0.429275041467682	-0.413458426875919
Thiomicrospira_crunogena	0.748416789458381	0.548405462127155	-0.369673520917051
Treponema_denticola_ATCC35405	0.654114756359171	0.554186296880658	-0.500278277744006
Treponema_pallidum	0.625304109066649	0.570471597129143	-0.392768362086673
Trichodesmium_erythraeum	0.571123364652473	0.563189091416039	-0.464579995753446
Tropheryma_whipplei_Twist	0.613957424951505	0.545836325274631	-0.442529288622788
Ureaplasma_urealyticum	0.530692391909922	0.436498691203909	-0.486389954321693
Vibrio_cholerae_	0.97782021811418	0.530833696645285	-0.375996871223442
Vibrio_fischeri_ES114	0.829022177742758	0.505981450132349	-0.388840464763521
Vibrio_parahaemolyticus	0.92184077888324	0.515975607809872	-0.349238748528349
Vibrio_vulnificus_CMCP6_chr1	1.03953087574441	0.529838611528357	-0.356183576097191
Wigglesworthia_glossinidia_brevipalpis	0.506053738212282	0.494473674564971	-0.468378585894302
Wolbachia_endosymbiont_TRS_Brugia_malayi	0.581838285096128	0.528764007060207	-0.431642812746368
Wolinella_succinogenes	0.680050746532298	0.536603043409114	-0.534123814311498
Xanthomonas_axonopodis	0.61766072079083	0.490144326237704	-0.236148834155396
Xanthomonas_campestris	0.624827150907868	0.480236188883445	-0.237036174008921
Xanthomonas_oryzae_oryzae_KACC10331	0.63573002562915	0.506283359238693	-0.28563841973518
Xylella_fastidiosa_9a5c	0.796915362108955	0.620930750448169	-0.342589381328521
Yersinia_pestis_CO92	0.758544713831147	0.524134748200919	-0.354355363033139
Yersinia_pseudotuberculosis	0.759465015705615	0.522274717863634	-0.362833653284246
Zymomonas_mobilis	0.704570160668728	0.537538436949824	-0.44980403016567
